#class tools::wcsv::ntuple
#title Geant4 step points
#separator 44
#vector_separator 59
#column int n
#column int m
#column int[] trk
#column int[] stp
#column int[] vlm
#column int[] pro
#column int[] pdg
#column int[] pid
#column double[] xx
#column double[] yy
#column double[] zz
#column double[] dt
#column double[] de
#column double[] dl
#column double[] l
#column double[] x
#column double[] y
#column double[] z
#column double[] t
#column double[] k
#column double[] p
#column double[] q
#column double[] et
1,1,1,2,1,1092,1000020040,0,0.002,214.195,-294.232,38.015,784.54,0.00494761,618.429,0.002,214.195,-294.232,38.015,4715.46,187550,2,784.54;784.54
1,1,1,2,1,1092,1000020040,0,0.002,-250.915,295.199,38.8822,809.824,0.00506048,632.537,0.002,-250.915,295.199,38.8822,4690.18,187046,2,809.824;809.824
1,1,1,2,1,1092,1000020040,0,0.002,216.391,295.073,38.0865,856.369,0.00495692,619.593,0.002,216.391,295.073,38.0865,4643.63,186115,2,856.369;856.369
1,1,1,2,1,1092,1000020040,0,0.002,74.6741,5.24208,31.0778,685.193,0.00404471,505.575,0.002,74.6741,5.24208,31.0778,4814.81,189516,2,685.193;685.193
1,1,1,2,1,1092,1000020040,0,0.002,-348.714,-2.44739,37.4721,804.339,0.00487695,609.598,0.002,-348.714,-2.44739,37.4721,4695.66,187155,2,804.339;804.339
1,1,1,2,1,1092,1000020040,0,0.002,-405.615,347.555,44.975,952.08,0.0058535,731.656,0.002,-405.615,347.555,44.975,4547.92,184186,2,952.08;952.08
1,1,1,2,1,1092,1000020040,0,0.002,113.833,190.548,33.6276,692.859,0.00437657,547.054,0.002,113.833,190.548,33.6276,4807.14,189365,2,692.859;692.859
1,1,1,2,1,1092,1000020040,0,0.002,126.039,328.705,37.5892,797.065,0.00489219,611.502,0.002,126.039,328.705,37.5892,4702.93,187300,2,797.065;797.065
1,1,1,2,1,1092,1000020040,0,0.002,266.795,82.5366,35.2045,714.22,0.00458181,572.708,0.002,266.795,82.5366,35.2045,4785.78,188944,2,714.22;714.22
1,1,1,2,1,1092,1000020040,0,0.002,-63.237,197.565,33.2754,697.262,0.00433073,541.325,0.002,-63.237,197.565,33.2754,4802.74,189278,2,697.262;697.262
1,1,1,2,1,1092,1000020040,0,0.002,374.215,97.6687,38.8567,817.274,0.00505716,632.122,0.002,374.215,97.6687,38.8567,4682.73,186897,2,817.274;817.274
1,1,1,2,1,1092,1000020040,0,0.002,-16.1046,12.5814,30.7609,657.991,0.00400347,500.419,0.002,-16.1046,12.5814,30.7609,4842.01,190051,2,657.991;657.991
1,1,1,2,1,1092,1000020040,0,0.002,196.081,161.289,34.4707,694.947,0.00448631,560.771,0.002,196.081,161.289,34.4707,4805.05,189324,2,694.947;694.947
1,1,1,2,1,1092,1000020040,0,0.002,332.555,-303.825,41.3683,874.539,0.00538406,672.982,0.002,332.555,-303.825,41.3683,4625.46,185750,2,874.539;874.539
1,1,1,2,1,1092,1000020040,0,0.002,-279.234,-31.8622,35.2578,717.273,0.00458875,573.575,0.002,-279.234,-31.8622,35.2578,4782.73,188883,2,717.273;717.273
1,1,1,2,1,1092,1000020040,0,0.002,73.4191,66.3118,31.3311,629.479,0.00407768,509.696,0.002,73.4191,66.3118,31.3311,4870.52,190610,2,629.479;629.479
1,1,1,2,1,1092,1000020040,0,0.002,-232.92,225.703,36.6352,753.533,0.00476803,595.983,0.002,-232.92,225.703,36.6352,4746.47,188166,2,753.533;753.533
1,1,1,2,1,1092,1000020040,0,0.002,90.5383,-226.839,34.2061,728.823,0.00445187,556.467,0.002,90.5383,-226.839,34.2061,4771.18,188655,2,728.823;728.823
1,1,1,2,1,1092,1000020040,0,0.002,-275.219,11.7302,35.0911,706.246,0.00456706,570.864,0.002,-275.219,11.7302,35.0911,4793.75,189101,2,706.246;706.246
1,1,1,2,1,1092,1000020040,0,0.002,-90.7028,31.7466,31.2978,610.131,0.00407334,509.153,0.002,-90.7028,31.7466,31.2978,4889.87,190989,2,610.131;610.131
1,1,1,2,1,1092,1000020040,0,0.002,-280.772,-7.14149,35.2523,753.785,0.00458804,573.486,0.002,-280.772,-7.14149,35.2523,4746.22,188161,2,753.785;753.785
1,1,1,2,1,1092,1000020040,0,0.002,141.825,78.3043,32.3083,691.656,0.00420487,525.593,0.002,141.825,78.3043,32.3083,4808.34,189389,2,691.656;691.656
1,1,1,2,1,1092,1000020040,0,0.002,-80.6541,-267.566,35.2101,747.985,0.00458254,572.799,0.002,-80.6541,-267.566,35.2101,4752.01,188276,2,747.985;747.985
1,1,1,2,1,1092,1000020040,0,0.002,-68.8329,-117.116,31.8494,635.602,0.00414514,518.128,0.002,-68.8329,-117.116,31.8494,4864.4,190490,2,635.602;635.602
1,1,1,2,1,1092,1000020040,0,0.002,-191.495,-223.475,35.6641,772.986,0.00464162,580.184,0.002,-191.495,-223.475,35.6641,4727.01,187779,2,772.986;772.986
1,1,1,2,1,1092,1000020040,0,0.002,-383.193,202.046,40.6663,874.546,0.00529268,661.56,0.002,-383.193,202.046,40.6663,4625.45,185750,2,874.546;874.546
1,1,1,2,1,1092,1000020040,0,0.002,-79.4823,-281.229,35.6002,749.776,0.00463331,579.145,0.002,-79.4823,-281.229,35.6002,4750.22,188240,2,749.776;749.776
1,1,1,2,1,1092,1000020040,0,0.002,-273.157,242.405,38.0608,789.388,0.00495357,619.174,0.002,-273.157,242.405,38.0608,4710.61,187453,2,789.388;789.388
1,1,1,2,1,1092,1000020040,0,0.002,318.182,66.9772,36.6626,733.648,0.00477159,596.429,0.002,318.182,66.9772,36.6626,4766.35,188560,2,733.648;733.648
1,1,1,2,1,1092,1000020040,0,0.002,-355.281,-34.0678,37.7623,786.565,0.00491472,614.319,0.002,-355.281,-34.0678,37.7623,4713.43,187509,2,786.565;786.565
1,1,1,2,1,1092,1000020040,0,0.002,361.462,172.229,39.3755,832.962,0.00512469,640.562,0.002,361.462,172.229,39.3755,4667.04,186584,2,832.962;832.962
1,1,1,2,1,1092,1000020040,0,0.002,-396.832,-244.887,42.0273,923.414,0.00546983,683.701,0.002,-396.832,-244.887,42.0273,4576.59,184765,2,923.414;923.414
1,1,1,2,1,1092,1000020040,0,0.002,417.984,443.01,48.4396,1038.74,0.00630443,788.016,0.002,417.984,443.01,48.4396,4461.26,182421,2,1038.74;1038.74
1,1,1,2,1,1092,1000020040,0,0.002,-357.847,-98.8935,38.2815,790.665,0.0049823,622.765,0.002,-357.847,-98.8935,38.2815,4709.34,187428,2,790.665;790.665
1,1,1,2,1,1092,1000020040,0,0.002,-383.137,10.0374,38.7261,822.002,0.00504016,629.997,0.002,-383.137,10.0374,38.7261,4678,186803,2,822.002;822.002
1,1,1,2,1,1092,1000020040,0,0.002,-25.4208,-8.32758,30.7792,654.475,0.00400585,500.717,0.002,-25.4208,-8.32758,30.7792,4845.53,190120,2,654.475;654.475
